Цех,Артикул продукции,Продукция,Дата,Артикул материала,Материал
533,330012233852,1417,2025-08-21,1230077,31.6
555,330012233780,945,2025-08-21,12300142,158.0
533,330012233598,1666,2025-08-21,1230077,31.6
533,330012233527,902,2025-08-21,1230077,31.6
533,330012233532,1453,2025-08-21,1230077,31.6
555,330012233762,1936,2025-08-21,12300142,158.0
555,330012233594,348,2025-08-21,12300142,158.0
555,330012233556,314,2025-08-21,12300142,158.0
533,330012233722,130,2025-08-21,1230077,31.6
533,330012233701,1545,2025-08-21,1230077,31.6
544,330012233758,167,2025-08-23,12300163,45.6
544,330012233637,679,2025-08-23,12300163,45.6
544,330012233746,1423,2025-08-23,12300163,45.6
544,330012233717,268,2025-08-23,12300163,45.6
544,330012233744,2193,2025-08-23,12300163,45.6
544,330012233650,2746,2025-08-23,12300163,45.6
544,330012233620,274,2025-08-23,12300163,45.6
544,330012233413,1314,2025-08-23,12300163,45.6
533,330012233704,596,2025-08-24,12300155,9.0
533,330012233684,107,2025-08-24,12300155,9.0
533,330012233523,344,2025-08-24,12300155,9.0
533,330012233465,1188,2025-08-24,12300155,9.0
533,330012233487,1952,2025-08-24,12300155,9.0
533,330012233582,656,2025-08-24,12300155,9.0
533,330012233675,1724,2025-08-24,12300155,9.0
533,330012233541,278,2025-08-24,12300155,9.0
533,330012233587,323,2025-08-24,12300155,9.0
533,330012233499,689,2025-08-24,12300155,9.0
522,330012233554,2116,2025-08-26,12300170,29.0
522,330012233522,221,2025-08-26,12300170,29.0
544,330012233441,367,2025-08-26,12300155,74.4
544,330012233553,726,2025-08-26,12300155,74.4
533,330012233522,1162,2025-08-26,12300221,118.5
533,330012233522,1162,2025-08-26,12300292,88.0
533,330012233526,1110,2025-08-26,12300221,118.5
533,330012233526,1110,2025-08-26,12300292,88.0
533,330012233526,1110,2025-08-26,12300165,1.0
544,330012233538,388,2025-08-26,12300155,74.4
522,330012233428,697,2025-08-26,12300170,29.0
522,330012233555,882,2025-08-26,12300170,29.0
533,330012233522,1162,2025-08-26,12300165,1.0
544,330012233519,2252,2025-08-26,12300155,74.4
522,330012233573,100,2025-08-26,12300170,29.0
533,330012233580,687,2025-08-26,12300165,1.0
522,330012233487,412,2025-08-26,12300170,29.0
522,330012233611,2028,2025-08-26,12300170,29.0
544,330012233600,528,2025-08-26,12300155,74.4
533,330012233546,692,2025-08-26,12300221,118.5
533,330012233546,692,2025-08-26,12300292,88.0
533,330012233546,692,2025-08-26,12300165,1.0
522,330012233610,361,2025-08-26,12300170,29.0
544,330012233635,620,2025-08-26,12300155,74.4
544,330012233449,160,2025-08-26,12300155,74.4
533,330012233645,923,2025-08-26,12300221,118.5
533,330012233645,923,2025-08-26,12300292,88.0
533,330012233645,923,2025-08-26,12300165,1.0
533,330012233580,687,2025-08-26,12300221,118.5
533,330012233580,687,2025-08-26,12300292,88.0
544,330012233575,518,2025-08-26,12300155,74.4
522,330012233703,1195,2025-09-01,12300215,165.0
522,330012233413,1428,2025-09-01,12300215,165.0
544,330012233599,784,2025-09-01,12300293,5.0
544,330012233876,992,2025-09-01,12300293,5.0
522,330012233522,449,2025-09-01,12300215,165.0
544,330012233788,1596,2025-09-01,12300293,5.0
522,330012233559,533,2025-09-01,12300215,165.0
544,330012233459,1594,2025-09-01,12300293,5.0
522,330012233979,1794,2025-09-01,12300215,165.0
544,330012233804,701,2025-09-01,12300293,5.0
522,330012234032,1434,2025-09-01,12300215,165.0
522,330012233544,410,2025-09-01,12300215,165.0
544,330012233585,852,2025-09-01,12300293,5.0
544,330012233572,2026,2025-09-01,12300293,5.0
522,330012233413,1947,2025-09-01,12300215,165.0
522,330012233413,243,2025-09-01,12300215,165.0
544,330012233415,1266,2025-09-01,12300293,5.0
522,330012233413,2642,2025-09-01,12300215,165.0
522,330012233419,1305,2025-09-01,12300215,165.0
522,330012233931,611,2025-09-01,12300215,165.0
511,330012234019,1322,2025-09-02,12300260,48.0
511,330012233715,1280,2025-09-02,12300260,48.0
511,330012234023,79,2025-09-02,12300260,48.0
511,330012233847,46,2025-09-02,12300260,48.0
511,330012233702,2524,2025-09-02,12300260,48.0
511,330012233440,985,2025-09-02,12300260,48.0
511,330012233555,144,2025-09-02,12300260,48.0
511,330012233776,1239,2025-09-02,12300260,48.0
511,330012233965,132,2025-09-02,12300260,48.0
511,330012233628,660,2025-09-02,12300260,48.0
511,330012233982,2092,2025-09-02,12300260,48.0
511,330012233685,346,2025-09-02,12300260,48.0
522,330012233604,725,2025-09-03,12300299,27.0
522,330012233420,244,2025-09-03,12300299,27.0
522,330012233685,871,2025-09-03,12300299,27.0
533,330012233804,904,2025-09-03,1230016,8.25
522,330012233644,695,2025-09-03,12300299,27.0
522,330012233545,248,2025-09-03,12300299,27.0
522,330012233823,712,2025-09-03,12300299,27.0
533,330012233683,288,2025-09-03,1230016,8.25
533,330012233716,1724,2025-09-03,1230016,8.25
522,330012233565,440,2025-09-03,12300299,27.0
522,330012233491,748,2025-09-03,12300299,27.0
533,330012233705,1780,2025-09-03,1230016,8.25
533,330012233690,131,2025-09-03,1230016,8.25
522,330012233823,435,2025-09-03,12300299,27.0
522,330012233633,674,2025-09-03,12300299,27.0
533,330012233479,378,2025-09-03,1230016,8.25
555,330012233829,1244,2025-09-04,1230042,36.0
522,330012233596,731,2025-09-04,1230065,2.25
522,330012233748,146,2025-09-04,1230065,2.25
522,330012233934,733,2025-09-04,1230065,2.25
555,330012233636,786,2025-09-04,1230042,36.0
522,330012233477,845,2025-09-04,1230065,2.25
522,330012233723,526,2025-09-04,1230065,2.25
522,330012233434,608,2025-09-04,1230065,2.25
555,330012233448,1267,2025-09-04,1230042,36.0
555,330012233883,2394,2025-09-04,1230042,36.0
555,330012233810,716,2025-09-04,1230042,36.0
555,330012233759,1174,2025-09-04,1230042,36.0
522,330012233770,225,2025-09-04,1230065,2.25
555,330012233953,255,2025-09-04,1230042,36.0
555,330012233729,287,2025-09-04,1230042,36.0
555,330012233463,258,2025-09-04,1230042,36.0
555,330012233564,563,2025-09-04,1230042,36.0
555,330012233446,1342,2025-09-04,1230042,36.0
522,330012233551,1491,2025-09-04,1230065,2.25
555,330012233690,1054,2025-09-04,1230042,36.0
555,330012233458,55,2025-09-04,1230042,36.0
522,330012233878,524,2025-09-04,1230065,2.25
511,330012233642,1080,2025-09-05,12300182,37.0
511,330012233570,192,2025-09-05,12300182,37.0
511,330012233590,768,2025-09-05,12300182,37.0
511,330012233417,962,2025-09-05,12300182,37.0
511,330012233662,1432,2025-09-05,12300182,37.0
511,330012233624,1102,2025-09-05,12300182,37.0
511,330012233777,231,2025-09-05,12300182,37.0
511,330012233764,189,2025-09-05,12300182,37.0
511,330012233676,168,2025-09-05,12300182,37.0
511,330012233758,1472,2025-09-05,12300182,37.0
511,330012233852,198,2025-09-05,12300182,37.0
511,330012233793,537,2025-09-05,12300182,37.0
511,330012233526,243,2025-09-05,12300182,37.0
533,330012233813,243,2025-09-06,1230031,93.33333333333331
533,330012233800,995,2025-09-06,1230031,93.33333333333331
533,330012233495,433,2025-09-06,1230031,93.33333333333331
533,330012233786,1004,2025-09-06,1230031,93.33333333333331
533,330012233777,1105,2025-09-06,1230031,93.33333333333331
533,330012233617,855,2025-09-06,1230031,93.33333333333331
533,330012233470,178,2025-09-06,1230031,93.33333333333331
533,330012233587,1111,2025-09-06,1230031,93.33333333333331
533,330012233722,1253,2025-09-06,1230031,93.33333333333331
533,330012233605,773,2025-09-06,1230031,93.33333333333331
533,330012233613,1939,2025-09-06,1230031,93.33333333333331
533,330012233506,426,2025-09-08,12300247,500.0
533,330012233464,1845,2025-09-08,12300247,500.0
533,330012233637,2508,2025-09-08,12300247,500.0
533,330012233727,194,2025-09-08,12300247,500.0
533,330012233733,354,2025-09-08,12300247,500.0
533,330012233428,213,2025-09-08,12300247,500.0
533,330012233499,1442,2025-09-08,12300247,500.0
533,330012233449,50,2025-09-08,12300247,500.0
533,330012233478,149,2025-09-08,12300247,500.0
533,330012233610,906,2025-09-08,12300247,500.0
522,330012233531,2692,2025-09-10,12300174,38.5
522,330012233624,1005,2025-09-10,12300174,38.5
522,330012233456,1647,2025-09-10,12300174,38.5
522,330012233568,204,2025-09-10,12300174,38.5
522,330012233473,293,2025-09-10,12300174,38.5
522,330012233527,511,2025-09-10,12300174,38.5
522,330012233543,1070,2025-09-10,12300174,38.5
533,330012233433,1186,2025-09-11,12300224,52.0
544,330012233466,185,2025-09-11,12300164,18.666666666666668
544,330012233572,1081,2025-09-11,12300164,18.666666666666668
544,330012233520,780,2025-09-11,12300164,18.666666666666668
544,330012233536,231,2025-09-11,12300164,18.666666666666668
544,330012233503,567,2025-09-11,12300164,18.666666666666668
544,330012233560,207,2025-09-11,12300164,18.666666666666668
544,330012233444,925,2025-09-11,12300164,18.666666666666668
533,330012233415,1200,2025-09-11,12300224,52.0
533,330012233558,1814,2025-09-11,12300224,52.0
533,330012233433,1311,2025-09-11,12300224,52.0
544,330012233428,171,2025-09-11,12300164,18.666666666666668
544,330012233578,160,2025-09-11,12300164,18.666666666666668
544,330012233503,1936,2025-09-12,12300225,230.0
544,330012233490,1200,2025-09-12,12300225,230.0
544,330012233517,1007,2025-09-12,12300225,230.0
544,330012233491,1786,2025-09-12,12300225,230.0
544,330012233460,1249,2025-09-12,12300225,230.0
544,330012233441,1699,2025-09-12,12300225,230.0
544,330012233467,517,2025-09-12,12300225,230.0
544,330012233446,347,2025-09-12,12300225,230.0
544,330012233436,1665,2025-09-12,12300225,230.0
544,330012233563,136,2025-09-12,12300225,230.0
544,330012233460,1698,2025-09-12,12300225,230.0
544,330012233456,1049,2025-09-12,12300225,230.0
544,330012233453,839,2025-09-12,12300225,230.0
544,330012233580,1120,2025-09-12,12300225,230.0
555,330012233493,1769,2025-09-13,12300124,11.4
555,330012233470,466,2025-09-13,12300124,11.4
555,330012233498,1061,2025-09-13,12300124,11.4
555,330012233475,493,2025-09-13,12300124,11.4
555,330012233532,1678,2025-09-13,12300124,11.4
555,330012233471,2118,2025-09-13,12300124,11.4
555,330012233485,1418,2025-09-13,12300124,11.4
555,330012233491,1176,2025-09-13,12300124,11.4
544,330012233459,1264,2025-09-14,1230015,12.0
522,330012233444,203,2025-09-14,12300289,75.0
544,330012233459,1178,2025-09-14,1230015,12.0
544,330012233468,1569,2025-09-14,1230015,12.0
522,330012233424,1206,2025-09-14,12300289,75.0
522,330012233431,679,2025-09-14,12300289,75.0
533,330012233460,163,2025-09-14,123007,19.8
533,330012233450,2217,2025-09-14,123007,19.8
522,330012233417,1996,2025-09-14,12300289,75.0
544,330012233457,2196,2025-09-14,1230015,12.0
533,330012233433,106,2025-09-14,123007,19.8
544,330012233443,80,2025-09-14,1230015,12.0
544,330012233433,146,2025-09-14,1230015,12.0
522,330012233448,184,2025-09-14,12300289,75.0
544,330012233415,463,2025-09-14,1230015,12.0
544,330012233425,627,2025-09-14,1230015,12.0
533,330012233480,1022,2025-09-14,123007,19.8
544,330012233436,954,2025-09-14,1230015,12.0
522,330012233431,245,2025-09-14,12300289,75.0
544,330012233472,656,2025-09-14,1230015,12.0
522,330012233453,1662,2025-09-14,12300289,75.0
544,330012233489,470,2025-09-14,1230015,12.0
533,330012233497,703,2025-09-14,123007,19.8
522,330012233475,703,2025-09-14,12300289,75.0
522,330012233485,1148,2025-09-14,12300289,75.0
522,330012233442,377,2025-09-14,12300289,75.0
533,330012233456,200,2025-09-14,123007,19.8
544,330012233446,518,2025-09-14,1230015,12.0
544,330012233433,2297,2025-09-14,1230015,12.0
533,330012233472,229,2025-09-14,123007,19.8
522,330012233480,767,2025-09-14,12300289,75.0
533,330012233419,537,2025-09-14,123007,19.8
544,330012233466,1059,2025-09-14,1230015,12.0
533,330012233449,98,2025-09-14,123007,19.8
522,330012233893,618,2025-09-16,12300172,55.0
522,330012233891,1337,2025-09-16,12300172,55.0
522,330012233987,464,2025-09-16,12300172,55.0
522,330012233873,1678,2025-09-16,12300172,55.0
522,330012233543,899,2025-09-16,12300172,55.0
522,330012234003,188,2025-09-16,12300172,55.0
555,330012233833,868,2025-09-17,12300295,40.5
555,330012233817,167,2025-09-17,12300295,40.5
533,330012233755,446,2025-09-17,12300191,273.0
555,330012233992,937,2025-09-17,12300295,40.5
555,330012233840,910,2025-09-17,12300295,40.5
533,330012233688,97,2025-09-17,12300191,273.0
533,330012233804,706,2025-09-17,12300191,273.0
555,330012233441,786,2025-09-17,12300295,40.5
555,330012233743,1147,2025-09-17,12300295,40.5
533,330012233785,2288,2025-09-17,12300191,273.0
533,330012233642,961,2025-09-17,12300191,273.0
555,330012233694,682,2025-09-17,12300295,40.5
533,330012233514,1049,2025-09-17,12300191,273.0
511,330012233746,2147,2025-09-18,12300271,112.0
511,330012233986,107,2025-09-18,12300271,112.0
511,330012233680,432,2025-09-18,12300271,112.0
522,330012233455,373,2025-09-18,12300265,552.0
511,330012233670,307,2025-09-18,12300271,112.0
511,330012233969,951,2025-09-18,12300271,112.0
511,330012233877,1491,2025-09-18,12300271,112.0
522,330012233872,355,2025-09-18,12300265,552.0
522,330012233627,1187,2025-09-18,12300265,552.0
511,330012233621,638,2025-09-18,12300271,112.0
511,330012233714,349,2025-09-18,12300271,112.0
511,330012233524,473,2025-09-18,12300271,112.0
511,330012233807,1485,2025-09-18,12300271,112.0
522,330012233903,281,2025-09-18,12300265,552.0
511,330012233713,317,2025-09-18,12300271,112.0
511,330012233589,1180,2025-09-18,12300271,112.0
522,330012233912,201,2025-09-18,12300265,552.0
511,330012234022,1428,2025-09-18,12300271,112.0
522,330012233422,211,2025-09-18,12300265,552.0
522,330012233459,227,2025-09-18,12300265,552.0
522,330012233939,2303,2025-09-18,12300265,552.0
522,330012233462,803,2025-09-18,12300265,552.0
511,330012233755,786,2025-09-18,12300271,112.0
522,330012233983,1083,2025-09-18,12300265,552.0
522,330012233793,1711,2025-09-18,12300265,552.0
522,330012233543,1090,2025-09-18,12300265,552.0
511,330012233790,516,2025-09-18,12300271,112.0
511,330012233480,333,2025-09-18,12300271,112.0
522,330012233778,2471,2025-09-18,12300265,552.0
522,330012233607,1681,2025-09-18,12300265,552.0
533,330012233936,455,2025-09-19,12300272,9.4
533,330012233454,1196,2025-09-19,12300272,9.4
533,330012233651,284,2025-09-19,12300272,9.4
511,330012233677,858,2025-09-19,1230023,7.5
511,330012233584,183,2025-09-19,1230023,7.5
533,330012233417,826,2025-09-19,12300272,9.4
533,330012233419,185,2025-09-19,12300272,9.4
511,330012233606,2870,2025-09-19,1230023,7.5
511,330012233664,2240,2025-09-19,1230023,7.5
533,330012233571,837,2025-09-19,12300272,9.4
533,330012233502,205,2025-09-19,12300272,9.4
533,330012233445,318,2025-09-19,12300272,9.4
511,330012233791,1679,2025-09-19,1230023,7.5
511,330012233480,1722,2025-09-19,1230023,7.5
533,330012233942,342,2025-09-19,12300272,9.4
533,330012233746,414,2025-09-19,12300272,9.4
511,330012233883,900,2025-09-19,1230023,7.5
511,330012233530,466,2025-09-19,1230023,7.5
511,330012233456,97,2025-09-19,1230023,7.5
511,330012233916,1124,2025-09-19,1230023,7.5
533,330012233787,120,2025-09-19,12300272,9.4
533,330012233586,1374,2025-09-19,12300272,9.4
511,330012233684,396,2025-09-19,1230023,7.5
533,330012233784,441,2025-09-19,12300272,9.4
511,330012233831,1217,2025-09-19,1230023,7.5
533,330012233950,926,2025-09-19,12300272,9.4
511,330012233508,1688,2025-09-19,1230023,7.5
533,330012233693,398,2025-09-19,12300272,9.4
544,330012233715,1719,2025-09-20,12300125,75.0
522,330012233553,216,2025-09-20,1230055,128.0
522,330012233553,216,2025-09-20,12300100,42.4
522,330012233692,2053,2025-09-20,1230055,128.0
522,330012233692,2053,2025-09-20,12300100,42.4
522,330012233623,115,2025-09-20,1230055,128.0
522,330012233496,1313,2025-09-20,12300100,42.4
522,330012233465,886,2025-09-20,1230055,128.0
522,330012233465,886,2025-09-20,12300100,42.4
544,330012233416,173,2025-09-20,12300125,75.0
522,330012233496,1313,2025-09-20,1230055,128.0
522,330012233821,846,2025-09-20,12300100,42.4
522,330012233623,115,2025-09-20,12300100,42.4
522,330012233821,846,2025-09-20,1230055,128.0
522,330012233485,327,2025-09-20,1230055,128.0
522,330012233442,818,2025-09-20,12300100,42.4
544,330012233911,620,2025-09-20,12300125,75.0
544,330012233675,382,2025-09-20,12300125,75.0
544,330012233622,1081,2025-09-20,12300125,75.0
544,330012233815,1145,2025-09-20,12300125,75.0
522,330012233485,327,2025-09-20,12300100,42.4
544,330012233485,2207,2025-09-20,12300125,75.0
544,330012233457,361,2025-09-20,12300125,75.0
544,330012233485,228,2025-09-20,12300125,75.0
544,330012233518,274,2025-09-20,12300125,75.0
522,330012233829,185,2025-09-20,1230055,128.0
522,330012233829,185,2025-09-20,12300100,42.4
522,330012233442,818,2025-09-20,1230055,128.0
544,330012233434,456,2025-09-20,12300125,75.0
544,330012233619,412,2025-09-20,12300125,75.0
555,330012233698,411,2025-09-21,1230036,56.4
555,330012233475,1753,2025-09-21,1230036,56.4
555,330012233832,1292,2025-09-21,1230036,56.4
555,330012233773,1114,2025-09-21,1230036,56.4
555,330012233489,1817,2025-09-21,1230036,56.4
555,330012233704,1650,2025-09-21,1230036,56.4
555,330012233487,538,2025-09-21,1230036,56.4
533,330012233643,1323,2025-09-22,1230018,228.0
533,330012233703,1187,2025-09-22,1230018,228.0
533,330012233722,371,2025-09-22,1230018,228.0
533,330012233606,429,2025-09-22,1230018,228.0
533,330012233766,156,2025-09-22,1230018,228.0
555,330012233595,300,2025-09-23,12300227,61.0
544,330012233680,525,2025-09-23,12300242,32.0
544,330012233604,1073,2025-09-23,12300242,32.0
544,330012233477,1057,2025-09-23,12300242,32.0
555,330012233712,222,2025-09-23,12300227,61.0
555,330012233601,2160,2025-09-23,12300227,61.0
544,330012233696,403,2025-09-23,12300242,32.0
544,330012233583,1868,2025-09-23,12300242,32.0
544,330012233631,1006,2025-09-23,12300242,32.0
544,330012233733,269,2025-09-23,12300242,32.0
544,330012233647,416,2025-09-23,12300242,32.0
544,330012233530,1465,2025-09-23,12300242,32.0
544,330012233612,251,2025-09-23,12300242,32.0
544,330012233571,948,2025-09-23,12300242,32.0
544,330012233786,533,2025-09-23,12300242,32.0
555,330012233764,497,2025-09-23,12300227,61.0
555,330012233479,190,2025-09-23,12300227,61.0
533,330012233482,1646,2025-09-24,1230045,90.0
533,330012233624,216,2025-09-24,1230045,90.0
533,330012233456,631,2025-09-24,1230045,90.0
533,330012233650,2134,2025-09-24,1230045,90.0
533,330012233447,1980,2025-09-24,1230045,90.0
533,330012233506,2119,2025-09-24,1230045,90.0
533,330012233640,718,2025-09-24,1230045,90.0
533,330012233579,202,2025-09-24,1230045,90.0
533,330012233590,1578,2025-09-24,1230045,90.0
533,330012233631,339,2025-09-24,1230045,90.0
533,330012233684,565,2025-09-24,1230045,90.0
533,330012233614,227,2025-09-24,1230045,90.0
533,330012233432,2856,2025-09-24,1230045,90.0
