Цех,id документа_prod,Артикул продукции,Продукция,id документа_cons,Артикул материала,Материал,month,month_sin,month_cos,year,day,day_sin,day_cos
511,9912844699,330012233655,559,1234573976.0,12300209.0,29.2,1,0.49999999999999994,0.8660254037844387,2023,14,0.20791169081775931,-0.9781476007338057
511,9912746658,330012233570,562,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912747663,330012233415,260,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912750655,330012233419,1351,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912751808,330012233413,296,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912752007,330012233426,607,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912752487,330012233429,2721,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912753229,330012233435,830,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912755147,330012233414,349,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912755717,330012233430,315,1234574537.0,12300214.0,132.0,1,0.49999999999999994,0.8660254037844387,2023,22,-0.9945218953682733,-0.10452846326765423
511,9912680842,330012233597,673,1234574889.0,12300155.0,48.0,1,0.49999999999999994,0.8660254037844387,2023,28,-0.40673664307580015,0.913545457642601
511,9912681206,330012233421,1227,1234574889.0,12300155.0,48.0,1,0.49999999999999994,0.8660254037844387,2023,28,-0.40673664307580015,0.913545457642601
511,9912681507,330012233570,346,1234574889.0,12300155.0,48.0,1,0.49999999999999994,0.8660254037844387,2023,28,-0.40673664307580015,0.913545457642601
511,9912681576,330012233776,1762,1234574889.0,12300155.0,48.0,1,0.49999999999999994,0.8660254037844387,2023,28,-0.40673664307580015,0.913545457642601
511,9912683755,330012233686,125,1234574889.0,12300155.0,48.0,1,0.49999999999999994,0.8660254037844387,2023,28,-0.40673664307580015,0.913545457642601
511,9912686717,330012233423,330,1234574889.0,12300155.0,48.0,1,0.49999999999999994,0.8660254037844387,2023,28,-0.40673664307580015,0.913545457642601
511,9912545513,330012233566,571,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912546364,330012233508,403,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912546461,330012233604,985,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912546708,330012233789,221,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912547135,330012233552,581,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912547146,330012233434,437,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912547727,330012233452,1230,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912548998,330012233708,2429,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912550500,330012233637,128,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912551330,330012233959,539,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912553956,330012233800,751,1234575581.0,12300106.0,26.0,2,0.8660254037844386,0.5000000000000001,2023,9,0.9510565162951536,-0.30901699437494734
511,9912498161,330012233781,1641,1234575749.0,12300201.0,50.0,2,0.8660254037844386,0.5000000000000001,2023,13,0.40673664307580004,-0.913545457642601
511,9912498557,330012233498,372,1234575749.0,12300201.0,50.0,2,0.8660254037844386,0.5000000000000001,2023,13,0.40673664307580004,-0.913545457642601
511,9912500054,330012233455,1504,1234575749.0,12300201.0,50.0,2,0.8660254037844386,0.5000000000000001,2023,13,0.40673664307580004,-0.913545457642601
511,9912500382,330012233548,1409,1234575749.0,12300201.0,50.0,2,0.8660254037844386,0.5000000000000001,2023,13,0.40673664307580004,-0.913545457642601
511,9912502084,330012233679,2145,1234575749.0,12300201.0,50.0,2,0.8660254037844386,0.5000000000000001,2023,13,0.40673664307580004,-0.913545457642601
511,9912503573,330012233527,589,1234575749.0,12300201.0,50.0,2,0.8660254037844386,0.5000000000000001,2023,13,0.40673664307580004,-0.913545457642601
